"rules","support","confidence","coverage","lift","count"
"790","{CookBks,DoItYBks,ArtBks} => {ChildBks}",0.082,0.807881773399015,0.1015,1.90988598912297,164
"393","{GeogBks,ItalCook,Florence} => {ChildBks}",0.0105,0.807692307692308,0.013,1.90943807965085,21
"1167","{CookBks,GeogBks,ItalCook,Florence} => {ChildBks}",0.0105,0.807692307692308,0.013,1.90943807965085,21
"794","{CookBks,ArtBks,GeogBks} => {ChildBks}",0.0835,0.806763285024155,0.1035,1.90724180856774,167
"566","{CookBks,RefBks,ItalCook} => {DoItYBks}",0.025,0.537634408602151,0.0465,1.90650499504309,50
"486","{ChildBks,ArtBks,Florence} => {DoItYBks}",0.018,0.537313432835821,0.0335,1.90536678310575,36
"642","{CookBks,ArtBks,ItalCook} => {ChildBks}",0.0455,0.805309734513274,0.0565,1.90380551894391,91
"430","{CookBks,RefBks,Florence} => {DoItYBks}",0.011,0.536585365853659,0.0205,1.90278498529666,22
"697","{ChildBks,YouthBks,RefBks} => {CookBks}",0.068,0.819277108433735,0.083,1.90087496156319,136
"793","{ChildBks,ArtBks,GeogBks} => {CookBks}",0.0835,0.818627450980392,0.102,1.89936763568536,167
"1456","{ChildBks,RefBks,ArtBks,GeogBks} => {CookBks}",0.0405,0.818181818181818,0.0495,1.89833368487661,81
"426","{ChildBks,RefBks,Florence} => {DoItYBks}",0.0115,0.534883720930233,0.0215,1.89675078344054,23
"1401","{YouthBks,DoItYBks,RefBks,ArtBks} => {CookBks}",0.0245,0.816666666666667,0.03,1.89481825212684,49
"1200","{YouthBks,CookBks,ArtBks,GeogBks} => {Florence}",0.0115,0.205357142857143,0.056,1.89269256089533,23
"402","{CookBks,ItalCook,Florence} => {ChildBks}",0.014,0.8,0.0175,1.89125295508274,28
"417","{RefBks,ArtBks,Florence} => {ChildBks}",0.016,0.8,0.02,1.89125295508274,32
"1202","{YouthBks,CookBks,ArtBks,Florence} => {ChildBks}",0.012,0.8,0.015,1.89125295508274,24
"297","{RefBks,GeogBks,ItalArt} => {CookBks}",0.011,0.814814814814815,0.0135,1.89052161209934,22
"1086","{RefBks,ArtBks,GeogBks,ItalArt} => {CookBks}",0.011,0.814814814814815,0.0135,1.89052161209934,22
"475","{CookBks,GeogBks,Florence} => {YouthBks}",0.0145,0.467741935483871,0.031,1.88986640599544,29
"717","{RefBks,ArtBks,GeogBks} => {CookBks}",0.046,0.814159292035398,0.0565,1.88900067757633,92
"602","{ChildBks,YouthBks,ItalCook} => {DoItYBks}",0.0245,0.532608695652174,0.046,1.88868331791551,49
"1358","{ChildBks,YouthBks,CookBks,ItalCook} => {DoItYBks}",0.0245,0.532608695652174,0.046,1.88868331791551,49
"463","{ChildBks,DoItYBks,Florence} => {YouthBks}",0.0105,0.466666666666667,0.0225,1.88552188552189,21
"1186","{ChildBks,RefBks,GeogBks,Florence} => {CookBks}",0.013,0.8125,0.016,1.88515081206497,26
"1247","{ChildBks,YouthBks,RefBks,ItalCook} => {DoItYBks}",0.013,0.530612244897959,0.0245,1.88160370531191,26
"1654","{ChildBks,YouthBks,CookBks,RefBks,ItalCook} => {DoItYBks}",0.013,0.530612244897959,0.0245,1.88160370531191,26
"1321","{YouthBks,DoItYBks,ArtBks,ItalCook} => {ChildBks}",0.0155,0.794871794871795,0.0195,1.87912953870401,31
"1689","{YouthBks,CookBks,DoItYBks,ArtBks,ItalCook} => {ChildBks}",0.0155,0.794871794871795,0.0195,1.87912953870401,31
"502","{CookBks,ArtBks,Florence} => {ChildBks}",0.025,0.793650793650794,0.0315,1.87624301099478,50
"287","{CookBks,ArtBks,ItalArt} => {RefBks}",0.0165,0.402439024390244,0.041,1.87617260787993,33
"425","{DoItYBks,RefBks,Florence} => {ChildBks}",0.0115,0.793103448275862,0.0145,1.87494905029755,23
"1232","{CookBks,DoItYBks,GeogBks,Florence} => {ChildBks}",0.0115,0.793103448275862,0.0145,1.87494905029755,23
"525","{YouthBks,RefBks,ItalCook} => {DoItYBks}",0.014,0.528301886792453,0.0265,1.87341094607253,28
"1252","{YouthBks,CookBks,RefBks,ItalCook} => {DoItYBks}",0.014,0.528301886792453,0.0265,1.87341094607253,28
"400","{CookBks,GeogBks,ItalCook} => {Florence}",0.013,0.203125,0.064,1.8721198156682,26
"169","{ChildBks,ArtBks,ItalAtlas} => {CookBks}",0.0125,0.806451612903226,0.0155,1.87111743132999,25
"941","{ChildBks,RefBks,ArtBks,ItalAtlas} => {CookBks}",0.0125,0.806451612903226,0.0155,1.87111743132999,25
"673","{YouthBks,RefBks,ArtBks} => {CookBks}",0.0395,0.806122448979592,0.049,1.87035370992945,79
"518","{CookBks,GeogBks,Florence} => {ChildBks}",0.0245,0.790322580645161,0.031,1.86837489514223,49
"601","{YouthBks,DoItYBks,ItalCook} => {ChildBks}",0.0245,0.790322580645161,0.031,1.86837489514223,49
"1357","{YouthBks,CookBks,DoItYBks,ItalCook} => {ChildBks}",0.0245,0.790322580645161,0.031,1.86837489514223,49
"158","{CookBks,RefBks,ItalAtlas} => {ChildBks}",0.0225,0.789473684210526,0.0285,1.86636804777902,45
"146","{CookBks,RefBks,ItalAtlas} => {DoItYBks}",0.015,0.526315789473684,0.0285,1.86636804777902,30
"1451","{ChildBks,DoItYBks,RefBks,ArtBks} => {CookBks}",0.037,0.804347826086957,0.046,1.86623625542217,74
"517","{ChildBks,GeogBks,Florence} => {CookBks}",0.0245,0.80327868852459,0.0305,1.86375565782968,49
"606","{YouthBks,CookBks,ItalCook} => {DoItYBks}",0.031,0.525423728813559,0.059,1.86320471210482,62
"469","{YouthBks,GeogBks,Florence} => {ChildBks}",0.013,0.787878787878788,0.0165,1.86259760727846,26
"721","{ChildBks,RefBks,ArtBks} => {CookBks}",0.061,0.802631578947368,0.076,1.86225424349737,122
"654","{CookBks,DoItYBks,ItalCook} => {ChildBks}",0.046,0.786324786324786,0.0585,1.85892384473945,92
"405","{YouthBks,RefBks,Florence} => {CookBks}",0.01,0.8,0.0125,1.85614849187935,20
"1416","{ChildBks,YouthBks,RefBks,ArtBks} => {CookBks}",0.034,0.8,0.0425,1.85614849187935,68
"515","{ChildBks,CookBks,Florence} => {DoItYBks}",0.0175,0.522388059701492,0.0335,1.85243992801948,35
"645","{DoItYBks,GeogBks,ItalCook} => {ChildBks}",0.027,0.782608695652174,0.0345,1.85013876040703,54
"1227","{CookBks,ArtBks,GeogBks,Florence} => {ChildBks}",0.018,0.782608695652174,0.023,1.85013876040703,36
"1387","{CookBks,DoItYBks,GeogBks,ItalCook} => {ChildBks}",0.027,0.782608695652174,0.0345,1.85013876040703,54
"367","{ChildBks,GeogBks,ItalArt} => {DoItYBks}",0.012,0.521739130434783,0.023,1.85013876040703,24
"1133","{ChildBks,ArtBks,GeogBks,ItalArt} => {DoItYBks}",0.012,0.521739130434783,0.023,1.85013876040703,24
"1218","{CookBks,ArtBks,GeogBks,Florence} => {DoItYBks}",0.012,0.521739130434783,0.023,1.85013876040703,24
"625","{DoItYBks,ArtBks,ItalCook} => {ChildBks}",0.0285,0.780821917808219,0.0365,1.84591469931021,57
"1377","{CookBks,DoItYBks,ArtBks,ItalCook} => {ChildBks}",0.0285,0.780821917808219,0.0365,1.84591469931021,57
"396","{ChildBks,GeogBks,ItalCook} => {Florence}",0.0105,0.2,0.0525,1.84331797235023,21
"452","{YouthBks,ArtBks,GeogBks} => {Florence}",0.013,0.2,0.065,1.84331797235023,26
"1170","{ChildBks,CookBks,GeogBks,ItalCook} => {Florence}",0.0105,0.2,0.0525,1.84331797235023,21
"353","{ArtBks,GeogBks,ItalArt} => {ChildBks}",0.023,0.779661016949153,0.0295,1.84317025283488,46
"618","{YouthBks,CookBks,ItalCook} => {ChildBks}",0.046,0.779661016949153,0.059,1.84317025283488,92
"709","{DoItYBks,RefBks,ArtBks} => {CookBks}",0.0425,0.794392523364486,0.0535,1.84313810525403,85
"49","{ChildBks,ItalAtlas,ItalArt} => {CookBks}",0.0115,0.793103448275862,0.0145,1.84014721177694,23
"851","{ChildBks,RefBks,ItalAtlas,ItalArt} => {CookBks}",0.0115,0.793103448275862,0.0145,1.84014721177694,23
"861","{ChildBks,ArtBks,ItalAtlas,ItalArt} => {CookBks}",0.0115,0.793103448275862,0.0145,1.84014721177694,23
"1526","{ChildBks,RefBks,ArtBks,ItalAtlas,ItalArt} => {CookBks}",0.0115,0.793103448275862,0.0145,1.84014721177694,23
"461","{YouthBks,DoItYBks,Florence} => {ChildBks}",0.0105,0.777777777777778,0.0135,1.83871815077489,21
"1724","{ChildBks,YouthBks,DoItYBks,RefBks,ArtBks} => {CookBks}",0.021,0.792452830188679,0.0265,1.8386376570503,42
"441","{ChildBks,RefBks,Florence} => {CookBks}",0.017,0.790697674418605,0.0215,1.83456536988075,34
"482","{ArtBks,GeogBks,Florence} => {DoItYBks}",0.0155,0.516666666666667,0.03,1.83215130023641,31
"145","{DoItYBks,RefBks,ItalAtlas} => {CookBks}",0.015,0.789473684210526,0.019,1.83172548540725,30
"157","{ChildBks,RefBks,ItalAtlas} => {CookBks}",0.0225,0.789473684210526,0.0285,1.83172548540725,45
"457","{YouthBks,ArtBks,Florence} => {CookBks}",0.015,0.789473684210526,0.019,1.83172548540725,30
"29","{RefBks,ItalAtlas,ItalArt} => {CookBks}",0.013,0.787878787878788,0.0165,1.82802502988118,26
"41","{ArtBks,ItalAtlas,ItalArt} => {CookBks}",0.013,0.787878787878788,0.0165,1.82802502988118,26
"841","{RefBks,ArtBks,ItalAtlas,ItalArt} => {CookBks}",0.013,0.787878787878788,0.0165,1.82802502988118,26
"559","{DoItYBks,GeogBks,ItalCook} => {RefBks}",0.0135,0.391304347826087,0.0345,1.82426269382791,27
"1304","{CookBks,DoItYBks,GeogBks,ItalCook} => {RefBks}",0.0135,0.391304347826087,0.0345,1.82426269382791,27
"647","{ChildBks,GeogBks,ItalCook} => {DoItYBks}",0.027,0.514285714285714,0.0525,1.82370820668693,54
"1389","{ChildBks,CookBks,GeogBks,ItalCook} => {DoItYBks}",0.027,0.514285714285714,0.0525,1.82370820668693,54
"253","{GeogBks,ItalCook,ItalArt} => {ChildBks}",0.0185,0.770833333333333,0.024,1.82230102442868,37
"1036","{ArtBks,GeogBks,ItalCook,ItalArt} => {ChildBks}",0.0185,0.770833333333333,0.024,1.82230102442868,37
"1067","{CookBks,GeogBks,ItalCook,ItalArt} => {ChildBks}",0.0185,0.770833333333333,0.024,1.82230102442868,37
"1617","{CookBks,ArtBks,GeogBks,ItalCook,ItalArt} => {ChildBks}",0.0185,0.770833333333333,0.024,1.82230102442868,37
"504","{ChildBks,CookBks,ArtBks} => {Florence}",0.025,0.197628458498024,0.1265,1.82146044698639,50
"338","{YouthBks,CookBks,ItalArt} => {ChildBks}",0.015,0.769230769230769,0.0195,1.81851245681033,30
"505","{DoItYBks,GeogBks,Florence} => {ChildBks}",0.015,0.769230769230769,0.0195,1.81851245681033,30
"1122","{YouthBks,CookBks,ArtBks,ItalArt} => {ChildBks}",0.015,0.769230769230769,0.0195,1.81851245681033,30
"1127","{YouthBks,CookBks,GeogBks,ItalArt} => {ChildBks}",0.01,0.769230769230769,0.013,1.81851245681033,20
"1191","{YouthBks,ArtBks,GeogBks,Florence} => {ChildBks}",0.01,0.769230769230769,0.013,1.81851245681033,20
"1635","{YouthBks,CookBks,ArtBks,GeogBks,ItalArt} => {ChildBks}",0.01,0.769230769230769,0.013,1.81851245681033,20
"1226","{ChildBks,ArtBks,GeogBks,Florence} => {CookBks}",0.018,0.782608695652174,0.023,1.81579743770806,36
"1366","{DoItYBks,ArtBks,GeogBks,ItalCook} => {ChildBks}",0.0165,0.767441860465116,0.0215,1.81428335807356,33
"1707","{CookBks,DoItYBks,ArtBks,GeogBks,ItalCook} => {ChildBks}",0.0165,0.767441860465116,0.0215,1.81428335807356,33
"447","{DoItYBks,ArtBks,Florence} => {YouthBks}",0.011,0.448979591836735,0.0245,1.8140589569161,22
"493","{ArtBks,GeogBks,Florence} => {ChildBks}",0.023,0.766666666666667,0.03,1.81245074862096,46
"153","{RefBks,GeogBks,ItalAtlas} => {CookBks}",0.016,0.780487804878049,0.0205,1.81087657744327,32
"479","{ChildBks,CookBks,Florence} => {YouthBks}",0.015,0.447761194029851,0.0335,1.80913613749435,30
"137","{RefBks,ArtBks,ItalAtlas} => {CookBks}",0.014,0.777777777777778,0.018,1.80458881154937,28
"513","{ChildBks,DoItYBks,Florence} => {CookBks}",0.0175,0.777777777777778,0.0225,1.80458881154937,35
"1221","{ChildBks,DoItYBks,ArtBks,Florence} => {CookBks}",0.014,0.777777777777778,0.018,1.80458881154937,28
"217","{YouthBks,ItalCook,ItalArt} => {ChildBks}",0.0145,0.763157894736842,0.019,1.80415577951972,29
"996","{YouthBks,ArtBks,ItalCook,ItalArt} => {ChildBks}",0.0145,0.763157894736842,0.019,1.80415577951972,29
"1017","{YouthBks,CookBks,ItalCook,ItalArt} => {ChildBks}",0.0145,0.763157894736842,0.019,1.80415577951972,29
"1346","{YouthBks,DoItYBks,GeogBks,ItalCook} => {ChildBks}",0.0145,0.763157894736842,0.019,1.80415577951972,29
"1593","{YouthBks,CookBks,ArtBks,ItalCook,ItalArt} => {ChildBks}",0.0145,0.763157894736842,0.019,1.80415577951972,29
"1701","{YouthBks,CookBks,DoItYBks,GeogBks,ItalCook} => {ChildBks}",0.0145,0.763157894736842,0.019,1.80415577951972,29
"313","{YouthBks,ArtBks,ItalArt} => {ChildBks}",0.0175,0.760869565217391,0.023,1.79874601706239,35
"233","{ArtBks,ItalCook,ItalArt} => {ChildBks}",0.0285,0.76,0.0375,1.79669030732861,57
"262","{CookBks,ItalCook,ItalArt} => {ChildBks}",0.0285,0.76,0.0375,1.79669030732861,57
"378","{CookBks,GeogBks,ItalArt} => {ChildBks}",0.019,0.76,0.025,1.79669030732861,38
"1047","{CookBks,ArtBks,ItalCook,ItalArt} => {ChildBks}",0.0285,0.76,0.0375,1.79669030732861,57
"1147","{CookBks,ArtBks,GeogBks,ItalArt} => {ChildBks}",0.019,0.76,0.025,1.79669030732861,38
"1216","{DoItYBks,ArtBks,GeogBks,Florence} => {CookBks}",0.012,0.774193548387097,0.0155,1.79627273407679,24
"329","{YouthBks,GeogBks,ItalArt} => {ChildBks}",0.011,0.758620689655172,0.0145,1.79342952637157,22
"1111","{YouthBks,ArtBks,GeogBks,ItalArt} => {ChildBks}",0.011,0.758620689655172,0.0145,1.79342952637157,22
"177","{ChildBks,GeogBks,ItalAtlas} => {CookBks}",0.0135,0.771428571428571,0.0175,1.78985747431223,27
"951","{ChildBks,RefBks,GeogBks,ItalAtlas} => {CookBks}",0.0135,0.771428571428571,0.0175,1.78985747431223,27
"1222","{CookBks,DoItYBks,ArtBks,Florence} => {ChildBks}",0.014,0.756756756756757,0.0185,1.78902306561881,28
"437","{RefBks,GeogBks,Florence} => {CookBks}",0.015,0.769230769230769,0.0195,1.78475816526861,30
"1215","{ChildBks,DoItYBks,ArtBks,GeogBks} => {Florence}",0.0115,0.19327731092437,0.0595,1.78135770437207,23
"161","{ChildBks,YouthBks,ItalAtlas} => {CookBks}",0.0115,0.766666666666667,0.015,1.77880897138438,23
"497","{ArtBks,GeogBks,Florence} => {CookBks}",0.023,0.766666666666667,0.03,1.77880897138438,46
"931","{ChildBks,YouthBks,RefBks,ItalAtlas} => {CookBks}",0.0115,0.766666666666667,0.015,1.77880897138438,23
"1231","{ChildBks,DoItYBks,GeogBks,Florence} => {CookBks}",0.0115,0.766666666666667,0.015,1.77880897138438,23
"424","{CookBks,RefBks,ArtBks} => {Florence}",0.0135,0.192857142857143,0.07,1.77748518762344,27
"173","{ChildBks,DoItYBks,ItalAtlas} => {CookBks}",0.013,0.764705882352941,0.017,1.77425958782585,26
"946","{ChildBks,DoItYBks,RefBks,ItalAtlas} => {CookBks}",0.013,0.764705882352941,0.017,1.77425958782585,26
"478","{YouthBks,CookBks,Florence} => {ChildBks}",0.015,0.75,0.02,1.77304964539007,30
"1213","{ChildBks,ArtBks,GeogBks,Florence} => {DoItYBks}",0.0115,0.5,0.023,1.77304964539007,23
"122","{CookBks,RefBks,ItalAtlas} => {YouthBks}",0.0125,0.43859649122807,0.0285,1.77210703526493,25
"514","{CookBks,DoItYBks,Florence} => {ChildBks}",0.0175,0.74468085106383,0.0235,1.76047482521,35
"429","{DoItYBks,RefBks,Florence} => {CookBks}",0.011,0.758620689655172,0.0145,1.7601408112649,22
"1194","{ChildBks,ArtBks,GeogBks,Florence} => {YouthBks}",0.01,0.434782608695652,0.023,1.75669740887132,20
"1211","{DoItYBks,ArtBks,GeogBks,Florence} => {ChildBks}",0.0115,0.741935483870968,0.0155,1.75398459543964,23
"489","{DoItYBks,ArtBks,Florence} => {CookBks}",0.0185,0.755102040816326,0.0245,1.75197689284531,37
"374","{CookBks,DoItYBks,ItalArt} => {ChildBks}",0.02,0.740740740740741,0.027,1.75116014359513,40
"1142","{CookBks,DoItYBks,ArtBks,ItalArt} => {ChildBks}",0.02,0.740740740740741,0.027,1.75116014359513,40
"451","{ArtBks,GeogBks,Florence} => {YouthBks}",0.013,0.433333333333333,0.03,1.75084175084175,26
"245","{DoItYBks,ItalCook,ItalArt} => {ChildBks}",0.0185,0.74,0.025,1.74940898345154,37
"1026","{DoItYBks,ArtBks,ItalCook,ItalArt} => {ChildBks}",0.0185,0.74,0.025,1.74940898345154,37
"1062","{CookBks,DoItYBks,ItalCook,ItalArt} => {ChildBks}",0.0185,0.74,0.025,1.74940898345154,37
"1611","{CookBks,DoItYBks,ArtBks,ItalCook,ItalArt} => {ChildBks}",0.0185,0.74,0.025,1.74940898345154,37
"488","{ChildBks,DoItYBks,ArtBks} => {Florence}",0.018,0.189473684210526,0.095,1.74630123696338,36
"507","{ChildBks,GeogBks,Florence} => {DoItYBks}",0.015,0.491803278688525,0.0305,1.74398325776073,30
"453","{YouthBks,ArtBks,Florence} => {ChildBks}",0.014,0.736842105263158,0.019,1.74194351126042,28
"1185","{ChildBks,CookBks,RefBks,ArtBks} => {Florence}",0.0115,0.188524590163934,0.061,1.73755382639571,23
"485","{DoItYBks,ArtBks,Florence} => {ChildBks}",0.018,0.73469387755102,0.0245,1.73686495874946,36
"345","{DoItYBks,ArtBks,ItalArt} => {ChildBks}",0.022,0.733333333333333,0.03,1.73364854215918,44
"501","{ChildBks,ArtBks,Florence} => {CookBks}",0.025,0.746268656716418,0.0335,1.73148180212626,50
"362","{CookBks,ArtBks,ItalArt} => {ChildBks}",0.03,0.731707317073171,0.041,1.72980453208787,60
"509","{DoItYBks,GeogBks,Florence} => {CookBks}",0.0145,0.743589743589744,0.0195,1.72526622642632,29
"471","{ChildBks,GeogBks,Florence} => {YouthBks}",0.013,0.426229508196721,0.0305,1.72213942705746,26
"365","{DoItYBks,GeogBks,ItalArt} => {ChildBks}",0.012,0.727272727272727,0.0165,1.71932086825704,24
"1131","{DoItYBks,ArtBks,GeogBks,ItalArt} => {ChildBks}",0.012,0.727272727272727,0.0165,1.71932086825704,24
"1348","{ChildBks,YouthBks,GeogBks,ItalCook} => {DoItYBks}",0.0145,0.483333333333333,0.03,1.71394799054374,29
"1703","{ChildBks,YouthBks,CookBks,GeogBks,ItalCook} => {DoItYBks}",0.0145,0.483333333333333,0.03,1.71394799054374,29
"275","{DoItYBks,ArtBks,ItalArt} => {RefBks}",0.011,0.366666666666667,0.03,1.70940170940171,22
"1298","{ChildBks,RefBks,GeogBks,ItalCook} => {DoItYBks}",0.013,0.481481481481481,0.027,1.70738114000525,26
"1679","{ChildBks,CookBks,RefBks,GeogBks,ItalCook} => {DoItYBks}",0.013,0.481481481481481,0.027,1.70738114000525,26
"460","{YouthBks,CookBks,ArtBks} => {Florence}",0.015,0.185185185185185,0.081,1.70677590032429,30
"1220","{CookBks,DoItYBks,ArtBks,GeogBks} => {Florence}",0.012,0.184615384615385,0.065,1.70152428216944,24
"448","{YouthBks,DoItYBks,ArtBks} => {Florence}",0.011,0.183333333333333,0.06,1.68970814132104,22
"455","{ChildBks,ArtBks,Florence} => {YouthBks}",0.014,0.417910447761194,0.0335,1.68852706166139,28
"1176","{RefBks,ArtBks,GeogBks,Florence} => {CookBks}",0.0105,0.724137931034483,0.0145,1.68013441075286,21
"492","{CookBks,DoItYBks,ArtBks} => {Florence}",0.0185,0.182266009852217,0.1015,1.67987105854578,37
"1152","{CookBks,DoItYBks,GeogBks,ItalArt} => {ChildBks}",0.011,0.709677419354839,0.0155,1.67772439563792,22
"1641","{CookBks,DoItYBks,ArtBks,GeogBks,ItalArt} => {ChildBks}",0.011,0.709677419354839,0.0155,1.67772439563792,22
"1195","{ChildBks,YouthBks,ArtBks,GeogBks} => {Florence}",0.01,0.181818181818182,0.055,1.67574361122748,20
"1181","{ChildBks,RefBks,ArtBks,Florence} => {CookBks}",0.0115,0.71875,0.016,1.66763341067285,23
"1234","{ChildBks,CookBks,GeogBks,Florence} => {DoItYBks}",0.0115,0.469387755102041,0.0245,1.66449558546823,23
"543","{DoItYBks,ArtBks,ItalCook} => {RefBks}",0.013,0.356164383561644,0.0365,1.6604400166044,26
"1279","{CookBks,DoItYBks,ArtBks,ItalCook} => {RefBks}",0.013,0.356164383561644,0.0365,1.6604400166044,26
"511","{CookBks,GeogBks,Florence} => {DoItYBks}",0.0145,0.467741935483871,0.031,1.65865934568749,29
"121","{YouthBks,RefBks,ItalAtlas} => {CookBks}",0.0125,0.714285714285714,0.0175,1.65727543917799,25
"321","{YouthBks,DoItYBks,ItalArt} => {ChildBks}",0.0105,0.7,0.015,1.6548463356974,21
"1051","{DoItYBks,GeogBks,ItalCook,ItalArt} => {ChildBks}",0.0105,0.7,0.015,1.6548463356974,21
"1101","{YouthBks,DoItYBks,ArtBks,ItalArt} => {ChildBks}",0.0105,0.7,0.015,1.6548463356974,21
"1598","{DoItYBks,ArtBks,GeogBks,ItalCook,ItalArt} => {ChildBks}",0.0105,0.7,0.015,1.6548463356974,21
"1623","{CookBks,DoItYBks,GeogBks,ItalCook,ItalArt} => {ChildBks}",0.0105,0.7,0.015,1.6548463356974,21
"1769","{CookBks,DoItYBks,ArtBks,GeogBks,ItalCook,ItalArt} => {ChildBks}",0.0105,0.7,0.015,1.6548463356974,21
"558","{RefBks,GeogBks,ItalCook} => {DoItYBks}",0.0135,0.46551724137931,0.029,1.6507703595011,27
"1303","{CookBks,RefBks,GeogBks,ItalCook} => {DoItYBks}",0.0135,0.46551724137931,0.029,1.6507703595011,27
"1205","{ChildBks,YouthBks,CookBks,ArtBks} => {Florence}",0.012,0.17910447761194,0.067,1.65073251255245,24
"456","{ChildBks,YouthBks,ArtBks} => {Florence}",0.014,0.173913043478261,0.0805,1.60288519334803,28
"1225","{ChildBks,CookBks,DoItYBks,ArtBks} => {Florence}",0.014,0.170731707317073,0.082,1.573564122738,28
"436","{ChildBks,RefBks,GeogBks} => {Florence}",0.016,0.170212765957447,0.094,1.56878125306403,32
"421","{RefBks,ArtBks,Florence} => {CookBks}",0.0135,0.675,0.02,1.5661252900232,27
"440","{CookBks,RefBks,GeogBks} => {Florence}",0.015,0.168539325842697,0.089,1.55335784186817,30
"1190","{ChildBks,CookBks,RefBks,GeogBks} => {Florence}",0.013,0.165605095541401,0.0785,1.52631424462121,26
"404","{ChildBks,CookBks,ItalCook} => {Florence}",0.014,0.164705882352941,0.085,1.5180265654649,28
"520","{ChildBks,CookBks,GeogBks} => {Florence}",0.0245,0.163879598662207,0.1495,1.51041104757795,49
"476","{YouthBks,CookBks,GeogBks} => {Florence}",0.0145,0.149484536082474,0.097,1.37773765974631,29
"1210","{ChildBks,YouthBks,CookBks,GeogBks} => {Florence}",0.012,0.144578313253012,0.083,1.33251901615679,24
"508","{ChildBks,DoItYBks,GeogBks} => {Florence}",0.015,0.143540669856459,0.1045,1.32295548254801,30
"444","{ChildBks,CookBks,RefBks} => {Florence}",0.017,0.138775510204082,0.1225,1.27903696040628,34
"512","{CookBks,DoItYBks,GeogBks} => {Florence}",0.0145,0.133640552995392,0.1085,1.23171016585614,29
"472","{ChildBks,YouthBks,GeogBks} => {Florence}",0.013,0.131313131313131,0.099,1.2102592747754,26
"432","{CookBks,DoItYBks,RefBks} => {Florence}",0.011,0.130177514792899,0.0845,1.1997927630682,22
"1235","{ChildBks,CookBks,DoItYBks,GeogBks} => {Florence}",0.0115,0.129213483146067,0.089,1.1909076787656,23
"408","{YouthBks,CookBks,RefBks} => {Florence}",0.01,0.129032258064516,0.0775,1.18923740151628,20
"428","{ChildBks,DoItYBks,RefBks} => {Florence}",0.0115,0.127777777777778,0.09,1.17767537122376,23
"468","{YouthBks,CookBks,DoItYBks} => {Florence}",0.012,0.126315789473684,0.095,1.16420082464225,24
"516","{ChildBks,CookBks,DoItYBks} => {Florence}",0.0175,0.11986301369863,0.146,1.10472823685373,35
"480","{ChildBks,YouthBks,CookBks} => {Florence}",0.015,0.116279069767442,0.129,1.07169649555246,30
"464","{ChildBks,YouthBks,DoItYBks} => {Florence}",0.0105,0.110526315789474,0.095,1.01867572156197,21
